ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-04-15,1471.464189773613,-1887.376994644362,3414.5109344182447,1471.464189773613,1471.464189773613,-735.4808397532879,-735.4808397532879,-735.4808397532879,-133.07364978334027,-133.07364978334027,-133.07364978334027,-171.58788053544103,-171.58788053544103,-171.58788053544103,-430.8193094345064,-430.8193094345064,-430.8193094345064,0.0,0.0,0.0,735.9833500203251
2014-04-16,1471.5584746964755,-2875.408864988707,2572.2212759201684,1471.5584746964755,1471.5584746964755,-1571.8225282432495,-1571.8225282432495,-1571.8225282432495,-85.47834755823345,-85.47834755823345,-85.47834755823345,-1037.6810483796353,-1037.6810483796353,-1037.6810483796353,-448.6631323053808,-448.6631323053808,-448.6631323053808,0.0,0.0,0.0,-100.264053546774
2014-04-18,1471.7470445422,-1383.0536838992728,3997.613025230694,1471.7470445422,1471.7470445422,-82.41069371486515,-82.41069371486515,-82.41069371486515,-18.011231469701777,-18.011231469701777,-18.011231469701777,414.2966882143261,414.2966882143261,414.2966882143261,-478.69615045948933,-478.69615045948933,-478.69615045948933,0.0,0.0,0.0,1389.3363508273349
2014-04-19,1471.8413263297841,-1585.7154881883184,3759.2208868759385,1471.8413263297841,1471.8413263297841,-473.02083761791783,-473.02083761791783,-473.02083761791783,-1.2287031877050487,-1.2287031877050487,-1.2287031877050487,19.504583822123266,19.504583822123266,19.504583822123266,-491.296718252336,-491.296718252336,-491.296718252336,0.0,0.0,0.0,998.8204887118663
2014-04-20,1471.9356081173685,-1571.4289876356647,3761.2269767478015,1471.9356081173685,1471.9356081173685,-292.11760078513106,-292.11760078513106,-292.11760078513106,4.740481071739161,4.740481071739161,4.740481071739161,205.66201359620263,205.66201359620263,205.66201359620263,-502.5200954530728,-502.5200954530728,-502.5200954530728,0.0,0.0,0.0,1179.8180073322374
2014-04-21,1472.0298899049526,-1246.6309924064483,4120.099229806497,1472.0298899049526,1472.0298899049526,-99.94685623169075,-99.94685623169075,-99.94685623169075,1.970178031631539,1.970178031631539,1.970178031631539,410.58503208183186,410.58503208183186,410.58503208183186,-512.5020663451542,-512.5020663451542,-512.5020663451542,0.0,0.0,0.0,1372.0830336732618
2014-04-22,1472.124171692537,-1960.4075138874216,3485.749807675173,1472.124171692537,1472.124171692537,-699.3334639062721,-699.3334639062721,-699.3334639062721,-6.402920202930813,-6.402920202930813,-6.402920202930813,-171.58788053388426,-171.58788053388426,-171.58788053388426,-521.3426631694572,-521.3426631694572,-521.3426631694572,0.0,0.0,0.0,772.7907077862649
2014-04-23,1472.218453480121,-2971.7355842381885,2519.8799080539247,1472.218453480121,1472.218453480121,-1583.3623258319838,-1583.3623258319838,-1583.3623258319838,-16.576458446931266,-16.576458446931266,-16.576458446931266,-1037.6810483794056,-1037.6810483794056,-1037.6810483794056,-529.1048190056468,-529.1048190056468,-529.1048190056468,0.0,0.0,0.0,-111.14387235186268
2014-04-25,1472.4070170552898,-1318.5905524190857,4028.2572174829797,1472.4070170552898,1472.4070170552898,-154.26021798064247,-154.26021798064247,-154.26021798064247,-27.091790531101417,-27.091790531101417,-27.091790531101417,414.29668821437525,414.29668821437525,414.29668821437525,-541.4651156639163,-541.4651156639163,-541.4651156639163,0.0,0.0,0.0,1318.1467990746473
2014-04-26,1472.501298842874,-1828.7347396418809,3768.438609256968,1472.501298842874,1472.501298842874,-548.2087278188325,-548.2087278188325,-548.2087278188325,-21.695969035498564,-21.695969035498564,-21.695969035498564,19.50458382120446,19.50458382120446,19.50458382120446,-546.0173426045385,-546.0173426045385,-546.0173426045385,0.0,0.0,0.0,924.2925710240414
2014-04-28,1472.6898624180421,-1272.79716045937,3945.894157358305,1472.6898624180421,1472.6898624180421,-127.19356630450925,-127.19356630450925,-127.19356630450925,13.779199831960767,13.779199831960767,13.779199831960767,410.5850320810581,410.5850320810581,410.5850320810581,-551.557798217528,-551.557798217528,-551.557798217528,0.0,0.0,0.0,1345.496296113533
2014-04-29,1472.7841442056265,-1810.2111774836078,3576.7622512131247,1472.7841442056265,1472.7841442056265,-683.7294438676465,-683.7294438676465,-683.7294438676465,40.23105662293606,40.23105662293606,40.23105662293606,-171.58788053461802,-171.58788053461802,-171.58788053461802,-552.3726199559646,-552.3726199559646,-552.3726199559646,0.0,0.0,0.0,789.05470033798
2014-04-30,1472.8784259932106,-2666.283417456732,2824.4740594200466,1472.8784259932106,1472.8784259932106,-1521.2828190125033,-1521.2828190125033,-1521.2828190125033,68.15626767415951,68.15626767415951,68.15626767415951,-1037.6810483791758,-1037.6810483791758,-1037.6810483791758,-551.7580383074873,-551.7580383074873,-551.7580383074873,0.0,0.0,0.0,-48.404393019292684
2014-05-02,1473.066989568379,-1141.180067173094,4177.352691674641,1473.066989568379,1473.066989568379,-16.405226587569434,-16.405226587569434,-16.405226587569434,115.19282653996851,115.19282653996851,115.19282653996851,414.2966882134574,414.2966882134574,414.2966882134574,-545.8947413409953,-545.8947413409953,-545.8947413409953,0.0,0.0,0.0,1456.6617629808097
2014-05-03,1473.1612713559634,-1705.0503005043524,3839.5549743721463,1473.1612713559634,1473.1612713559634,-390.6460955012477,-390.6460955012477,-390.6460955012477,130.36340932574223,130.36340932574223,130.36340932574223,19.504583822602953,19.504583822602953,19.504583822602953,-540.5140886495928,-540.5140886495928,-540.5140886495928,0.0,0.0,0.0,1082.5151758547158
2014-05-04,1473.2555531435478,-1567.7935814846292,3993.668434103369,1473.2555531435478,1473.2555531435478,-187.94370356505775,-187.94370356505775,-187.94370356505775,139.84900982786206,139.84900982786206,139.84900982786206,205.66201359525678,205.66201359525678,205.66201359525678,-533.4547269881766,-533.4547269881766,-533.4547269881766,0.0,0.0,0.0,1285.31184957849
2014-05-05,1473.349834931132,-1103.4675964433018,4083.319952718111,1473.349834931132,1473.349834931132,30.93135152564296,30.93135152564296,30.93135152564296,145.06924696344683,145.06924696344683,145.06924696344683,410.5850320815617,410.5850320815617,410.5850320815617,-524.7229275193656,-524.7229275193656,-524.7229275193656,0.0,0.0,0.0,1504.2811864567748
2014-05-06,1473.4441167187163,-1580.6379434613186,3630.0466946067454,1473.4441167187163,1473.4441167187163,-538.2624931832102,-538.2624931832102,-538.2624931832102,147.68882264628985,147.68882264628985,147.68882264628985,-171.58788053535181,-171.58788053535181,-171.58788053535181,-514.3634352941482,-514.3634352941482,-514.3634352941482,0.0,0.0,0.0,935.1816235355061
2014-05-07,1473.5383985063004,-2435.193716697368,2966.773903434984,1473.5383985063004,1473.5383985063004,-1391.5681507311613,-1391.5681507311613,-1391.5681507311613,148.57557511234683,148.57557511234683,148.57557511234683,-1037.6810483789463,-1037.6810483789463,-1037.6810483789463,-502.4626774645618,-502.4626774645618,-502.4626774645618,0.0,0.0,0.0,81.97024777513911
2014-05-08,1473.6326802938845,-1433.7899999027431,4288.133861494783,1473.6326802938845,1473.6326802938845,-182.96362435320373,-182.96362435320373,-182.96362435320373,146.9661495000677,146.9661495000677,146.9661495000677,159.22061119841257,159.22061119841257,159.22061119841257,-489.1503850516838,-489.1503850516838,-489.1503850516838,0.0,0.0,0.0,1290.6690559406807
2014-05-09,1473.7269620814686,-1355.8925207182426,4093.2214147206505,1473.7269620814686,1473.7269620814686,79.88820063020458,79.88820063020458,79.88820063020458,140.19105409896287,140.19105409896287,140.19105409896287,414.29668821494437,414.29668821494437,414.29668821494437,-474.5995416837026,-474.5995416837026,-474.5995416837026,0.0,0.0,0.0,1553.6151627116733
2014-05-10,1473.821243869053,-1766.1248857264484,3888.511176901434,1473.821243869053,1473.821243869053,-315.3550595153387,-315.3550595153387,-315.3550595153387,124.16498748299817,124.16498748299817,124.16498748299817,19.504583820893473,19.504583820893473,19.504583820893473,-459.0246308192304,-459.0246308192304,-459.0246308192304,0.0,0.0,0.0,1158.4661843537142
2014-05-11,1473.915525656637,-1310.6613723723156,4070.064996132995,1473.915525656637,1473.915525656637,-142.40471915096424,-142.40471915096424,-142.40471915096424,94.61147905374864,94.61147905374864,94.61147905374864,205.66201359595684,205.66201359595684,205.66201359595684,-442.67821180066966,-442.67821180066966,-442.67821180066966,0.0,0.0,0.0,1331.510806505673
2014-05-12,1474.0098074442215,-1242.936389298804,4209.0260447169585,1474.0098074442215,1474.0098074442215,33.469797337751345,33.469797337751345,33.469797337751345,48.730678027875975,48.730678027875975,48.730678027875975,410.5850320812041,410.5850320812041,410.5850320812041,-425.84591277132864,-425.84591277132864,-425.84591277132864,0.0,0.0,0.0,1507.4796047819727
2014-05-13,1474.1040892318056,-1863.0278590571293,3671.041181078798,1474.1040892318056,1474.1040892318056,-593.6090516883872,-593.6090516883872,-593.6090516883872,-13.181187925012422,-13.181187925012422,-13.181187925012422,-171.58788053150454,-171.58788053150454,-171.58788053150454,-408.8399832318703,-408.8399832318703,-408.8399832318703,0.0,0.0,0.0,880.4950375434183
2014-05-14,1474.19837101939,-2901.636593440289,2570.407968172153,1474.19837101939,1474.19837101939,-1516.3918782233789,-1516.3918782233789,-1516.3918782233789,-86.71923075249796,-86.71923075249796,-86.71923075249796,-1037.6810483793806,-1037.6810483793806,-1037.6810483793806,-391.9915990915003,-391.9915990915003,-391.9915990915003,0.0,0.0,0.0,-42.19350720398893
2014-05-16,1474.3869345945584,-1463.3524852331807,3928.820459768569,1474.3869345945584,1474.3869345945584,-177.88553938000382,-177.88553938000382,-177.88553938000382,-232.04839710843967,-232.04839710843967,-232.04839710843967,414.29668821402646,414.29668821402646,414.29668821402646,-360.1338304855907,-360.1338304855907,-360.1338304855907,0.0,0.0,0.0,1296.5013952145546
2014-05-17,1474.4812163821425,-1706.4330654289597,3585.950876475174,1474.4812163821425,1474.4812163821425,-607.2887399381423,-607.2887399381423,-607.2887399381423,-280.9936338337003,-280.9936338337003,-280.9936338337003,19.504583821501146,19.504583821501146,19.504583821501146,-345.79968992594314,-345.79968992594314,-345.79968992594314,0.0,0.0,0.0,867.1924764440002
2014-05-18,1474.5754981697266,-1724.6863745069577,3681.350595697473,1474.5754981697266,1474.5754981697266,-428.4640534453873,-428.4640534453873,-428.4640534453873,-301.1723644492263,-301.1723644492263,-301.1723644492263,205.662013596657,205.662013596657,205.662013596657,-332.953702592818,-332.953702592818,-332.953702592818,0.0,0.0,0.0,1046.1114447243394
2014-05-19,1474.669779957311,-1360.9067942166266,4093.354317965135,1474.669779957311,1474.669779957311,-200.039202218447,-200.039202218447,-200.039202218447,-288.7432925608106,-288.7432925608106,-288.7432925608106,410.5850320821524,410.5850320821524,410.5850320821524,-321.88094173978897,-321.88094173978897,-321.88094173978897,0.0,0.0,0.0,1274.630577738864
2014-05-20,1474.7640617448951,-2029.3421550138244,3581.598136488799,1474.7640617448951,1474.7640617448951,-731.1955325035422,-731.1955325035422,-731.1955325035422,-246.77932450525782,-246.77932450525782,-246.77932450525782,-171.5878805322383,-171.5878805322383,-171.5878805322383,-312.828327466046,-312.828327466046,-312.828327466046,0.0,0.0,0.0,743.568529241353
2014-05-21,1474.8583435324795,-2929.961684721353,2641.972228976293,1474.8583435324795,1474.8583435324795,-1528.97435303642,-1528.97435303642,-1528.97435303642,-185.2970933308854,-185.2970933308854,-185.2970933308854,-1037.6810483790662,-1037.6810483790662,-1037.6810483790662,-305.9962113264686,-305.9962113264686,-305.9962113264686,0.0,0.0,0.0,-54.11600950394063
2014-05-22,1474.9526253200636,-1459.5549852658842,3934.870930695564,1474.9526253200636,1474.9526253200636,-261.73395156435095,-261.73395156435095,-261.73395156435095,-119.42346922199053,-119.42346922199053,-119.42346922199053,159.22061119973907,159.22061119973907,159.22061119973907,-301.5310935420995,-301.5310935420995,-301.5310935420995,0.0,0.0,0.0,1213.2186737557126
2014-05-23,1475.046907107648,-1274.8564913727969,4213.286218203805,1475.046907107648,1475.046907107648,48.79366266476381,48.79366266476381,48.79366266476381,-65.98329559732767,-65.98329559732767,-65.98329559732767,414.2966882140757,414.2966882140757,414.2966882140757,-299.51972995198423,-299.51972995198423,-299.51972995198423,0.0,0.0,0.0,1523.8405697724118
2014-05-24,1475.1411888952323,-1552.828787946412,4021.8234705815744,1475.1411888952323,1475.1411888952323,-319.74568321576726,-319.74568321576726,-319.74568321576726,-39.265421210408014,-39.265421210408014,-39.265421210408014,19.50458382289962,19.50458382289962,19.50458382289962,-299.9848458282588,-299.9848458282588,-299.9848458282588,0.0,0.0,0.0,1155.395505679465
2014-05-25,1475.2354706828164,-1249.7436613737682,4115.672373109387,1475.2354706828164,1475.2354706828164,-144.24949295291793,-144.24949295291793,-144.24949295291793,-47.02887993994951,-47.02887993994951,-47.02887993994951,205.6620135950109,205.6620135950109,205.6620135950109,-302.88262660797926,-302.88262660797926,-302.88262660797926,0.0,0.0,0.0,1330.9859777298984
2014-05-26,1475.3297524704008,-1390.117354845883,4330.735475401777,1475.3297524704008,1475.3297524704008,14.636198479234745,14.636198479234745,14.636198479234745,-87.84673068154207,-87.84673068154207,-87.84673068154207,410.5850320817948,410.5850320817948,410.5850320817948,-308.1021029210181,-308.1021029210181,-308.1021029210181,0.0,0.0,0.0,1489.9659509496355
2014-05-27,1475.4240342579847,-1790.8595464491204,3463.4252035370328,1475.4240342579847,1475.4240342579847,-637.6740610907416,-637.6740610907416,-637.6740610907416,-150.61968997281267,-150.61968997281267,-150.61968997281267,-171.5878805334027,-171.5878805334027,-171.5878805334027,-315.4664905845263,-315.4664905845263,-315.4664905845263,0.0,0.0,0.0,837.7499731672431
2014-05-28,1475.518316045569,-2696.7310667756715,2745.896573687479,1475.518316045569,1475.518316045569,-1578.9938505442979,-1578.9938505442979,-1578.9938505442979,-216.57631495574432,-216.57631495574432,-216.57631495574432,-1037.6810483789213,-1037.6810483789213,-1037.6810483789213,-324.736487209632,-324.736487209632,-324.736487209632,0.0,0.0,0.0,-103.47553449872885
2014-05-30,1475.7068796207375,-1370.2509051423638,4057.8834440813953,1475.7068796207375,1475.7068796207375,-204.27175208308296,-204.27175208308296,-204.27175208308296,-270.8119792529495,-270.8119792529495,-270.8119792529495,414.2966882150666,414.2966882150666,414.2966882150666,-347.75646104520007,-347.75646104520007,-347.75646104520007,0.0,0.0,0.0,1271.4351275376546
2014-05-31,1475.8011614083216,-1738.7011476953849,3501.5006813800414,1475.8011614083216,1475.8011614083216,-566.8108660131612,-566.8108660131612,-566.8108660131612,-225.54470882098633,-225.54470882098633,-225.54470882098633,19.50458382234867,19.50458382234867,19.50458382234867,-360.7707410145234,-360.7707410145234,-360.7707410145234,0.0,0.0,0.0,908.9902953951604
2014-06-01,1475.895443195906,-1565.6164876304906,4052.97099736243,1475.895443195906,1475.895443195906,-294.16174027085,-294.16174027085,-294.16174027085,-125.58595210063247,-125.58595210063247,-125.58595210063247,205.6620135968319,205.6620135968319,205.6620135968319,-374.2378017670493,-374.2378017670493,-374.2378017670493,0.0,0.0,0.0,1181.733702925056
2014-06-02,1475.9897249834903,-1132.9290506780148,4280.483480511233,1475.9897249834903,1475.9897249834903,41.51019010677182,41.51019010677182,41.51019010677182,18.64161676485654,18.64161676485654,18.64161676485654,410.5850320814373,410.5850320814373,410.5850320814373,-387.716458739522,-387.716458739522,-387.716458739522,0.0,0.0,0.0,1517.4999150902622
2014-06-03,1476.0840080226124,-1700.7744730850968,3741.1502374737047,1476.0840080226124,1476.0840080226124,-386.44969849314947,-386.44969849314947,-386.44969849314947,185.89494940880564,185.89494940880564,185.89494940880564,-171.58788053370574,-171.58788053370574,-171.58788053370574,-400.7567673682494,-400.7567673682494,-400.7567673682494,0.0,0.0,0.0,1089.6343095294628
2014-06-04,1476.1782910617344,-2673.7490240417724,3168.964805746775,1476.1782910617344,1476.1782910617344,-1102.0890977501138,-1102.0890977501138,-1102.0890977501138,348.50438020158055,348.50438020158055,348.50438020158055,-1037.6810483793558,-1037.6810483793558,-1037.6810483793558,-412.9124295723387,-412.9124295723387,-412.9124295723387,0.0,0.0,0.0,374.08919331162065
2014-06-06,1476.3668571399785,-757.1260691222255,4589.2188033689645,1476.3668571399785,1476.3668571399785,535.6606713492433,535.6606713492433,535.6606713492433,554.2418813066554,554.2418813066554,554.2418813066554,414.29668821511564,414.29668821511564,414.29668821511564,-432.87789817252764,-432.87789817252764,-432.87789817252764,0.0,0.0,0.0,2012.0275284892218
